id,institutionCode,collectionCode,ownerInstitutionCode,collectionID,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedTaxa,reproductiveCondition,establishmentMeans,lifeStage,sex,individualCount,preparations,country,stateProvince,county,municipality,locality,locationRemarks,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,rights,rightsHolder,accessRights,recordId,references
4694206,GA,CUCH1,,5bdbf757-6f68-4987-8a0e-16c263a79e67,PreservedSpecimen,a846cf2f-7d83-44f8-81fa-24a168c815c8,GA023125,201364,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,"Cleistes divaricata",109144,"(L.) Ames",Cleistes,divaricata,,,"Nomenclatural Adjustment","August 9, 2016",http://uncpress.unc.edu/books/T-766.html,"RAB 1968 - all orchid records.",,,,"Zebryk, T",,,1992,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, recordNumber, locality",,,,,,,,,,"United States",Georgia,"Long County",,,,,,,,,,,,,,,,,,,,,,,"2016-05-24 12:11:24",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:a846cf2f-7d83-44f8-81fa-24a168c815c8,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694206
4694207,KNK,CUCH1,,5bdbf757-6f68-4987-8a0e-16c263a79e67,PreservedSpecimen,910fa495-d303-402c-85e8-ae7d930badda,31973000016787,,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,"Cleistes divaricata",109144,"(L.) Ames",Cleistes,divaricata,,,"Nomenclatural Adjustment","August 9, 2016",http://uncpress.unc.edu/books/T-766.html,"RAB 1968 - all orchid records.",,,,,,,,,,,,,,,,"field values redacted: geodeticDatum, coordinateUncertaintyInMeters, georeferenceSources",,,,,,,,,,"United States","West Virginia",Barbour,,,,,,,,,,,,,,,,,,,,,,,"2016-07-15 12:09:56",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:910fa495-d303-402c-85e8-ae7d930badda,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694207
4694208,VSC,CUCH1,,5bdbf757-6f68-4987-8a0e-16c263a79e67,PreservedSpecimen,49563e38-d684-4bc3-bb95-2a39be0b96c6,VSC0065528,,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,"Cleistes divaricata",109144,"(L.) Ames",Cleistes,divaricata,,,"Carter, R.",,,,,,,"W. W. Baker,Richard Carter",,,2006,,,,,,,,17075,"field values redacted: eventDate, month, day, startDayOfYear, locality, decimalLatitude, decimalLongitude, georeferenceProtocol, habitat",,,,,,,,,,U.S.A.,Georgia,Camden,,,,,,,,,,,,,,,,,,,,,,,"2016-06-09 11:48:30",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:49563e38-d684-4bc3-bb95-2a39be0b96c6,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694208
4694209,VSC,CUCH1,,5bdbf757-6f68-4987-8a0e-16c263a79e67,PreservedSpecimen,ed26cedd-1c5e-4054-81e2-a84dbd770193,VSC0053215,,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,"Cleistes divaricata",109144,"(L.) Ames",Cleistes,divaricata,,,"Carter, R.",,,,,,,"Richard Carter,W. W. Baker",,,2011,,,,,,,,20231,"field values redacted: eventDate, month, day, startDayOfYear, locality, decimalLatitude, decimalLongitude, geodeticDatum, coordinateUncertaintyInMeters, georeferenceSources",,,,,,,,,,"United States",Georgia,"Thomas County",,,,,,,,,,,,,,,,,,,,,,,"2016-06-09 11:48:30",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:ed26cedd-1c5e-4054-81e2-a84dbd770193,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694209
4694210,VSC,CUCH1,,5bdbf757-6f68-4987-8a0e-16c263a79e67,PreservedSpecimen,a71a1459-9df1-46c4-9f03-f5c9c9308ffc,VSC0053211,,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,"Cleistes divaricata",109144,"(L.) Ames",Cleistes,divaricata,,,,,,,,,,"Sid Jones",,,1969,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, locality, decimalLatitude, decimalLongitude, geodeticDatum, coordinateUncertaintyInMeters, georeferenceSources",,,,,,,,,,"United States",Georgia,"Brooks County",,,,,,,,,,,,,,,,,,,,,,,"2016-06-09 11:48:30",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:a71a1459-9df1-46c4-9f03-f5c9c9308ffc,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694210
4694211,VSC,CUCH1,,5bdbf757-6f68-4987-8a0e-16c263a79e67,PreservedSpecimen,1c773214-ee00-406f-b958-df9b84061ed7,VSC0053213,,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,"Cleistes divaricata",109144,"(L.) Ames",Cleistes,divaricata,,,,,,,,,,"Robert T. Gay Jr.",,,1965,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear",,,,,,,,,,"United States",Georgia,"Lowndes County",,,,,,,,,,,,,,,,,,,,,,,"2016-06-09 11:48:30",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:1c773214-ee00-406f-b958-df9b84061ed7,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694211
4694212,VSC,CUCH1,,5bdbf757-6f68-4987-8a0e-16c263a79e67,PreservedSpecimen,7d643b00-4e33-40de-9b7c-371485c02229,VSC0053222,,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,"Cleistes divaricata",109144,"(L.) Ames",Cleistes,divaricata,,,"Nomenclatural Adjustment","August 9, 2016",http://uncpress.unc.edu/books/T-766.html,"RAB 1968 - all orchid records.",,,,"Tad M. Zebryk",,,1992,,,,,,,,0226,"field values redacted: eventDate, month, day, startDayOfYear",,,,,,,,,,"United States",Georgia,"Long County",,,,,,,,,,,,,,,,,,,,,,,"2016-06-09 11:48:30",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:7d643b00-4e33-40de-9b7c-371485c02229,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694212
4694213,VSC,CUCH1,,5bdbf757-6f68-4987-8a0e-16c263a79e67,PreservedSpecimen,0ed9ff83-72dd-4f57-9f00-5d214e722c51,VSC0053221,,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,"Cleistes divaricata",109144,"(L.) Ames",Cleistes,divaricata,,,,,,,,,,"Paul Martin Brown",,,2002,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2016-06-09 11:48:30",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:0ed9ff83-72dd-4f57-9f00-5d214e722c51,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694213
4694214,VSC,CUCH1,,5bdbf757-6f68-4987-8a0e-16c263a79e67,PreservedSpecimen,54cb0fd8-12b2-4ea7-a798-baf0277f3ede,VSC0053220,,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,"Cleistes divaricata",109144,"(L.) Ames",Cleistes,divaricata,,,,,,,,,,"Carolyn F. King,Charles G. Lodge",,,1977,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, locality, decimalLatitude, decimalLongitude, geodeticDatum, coordinateUncertaintyInMeters, georeferenceSources",,,,,,,,,,"United States",Georgia,"Wilcox County",,,,,,,,,,,,,,,,,,,,,,,"2016-06-09 11:48:30",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:54cb0fd8-12b2-4ea7-a798-baf0277f3ede,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694214
4694215,VSC,CUCH1,,5bdbf757-6f68-4987-8a0e-16c263a79e67,PreservedSpecimen,729a668f-9925-4be6-b1f8-85363ffd95eb,VSC0053223,,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,"Cleistes divaricata",109144,"(L.) Ames",Cleistes,divaricata,,,"Nomenclatural Adjustment","August 9, 2016",http://uncpress.unc.edu/books/T-766.html,"RAB 1968 - all orchid records.",,,,"Wm. Parmenter,Broun Parmenter",,,1977,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, locality, decimalLatitude, decimalLongitude, geodeticDatum, coordinateUncertaintyInMeters, georeferenceSources",,,,,,,,,,"United States",Florida,"Liberty County",,,,,,,,,,,,,,,,,,,,,,,"2016-06-09 11:49:16",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:729a668f-9925-4be6-b1f8-85363ffd95eb,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694215
4694216,VSC,CUCH1,,5bdbf757-6f68-4987-8a0e-16c263a79e67,PreservedSpecimen,f94ab231-cf8a-42e4-a12b-df07bb7ef04a,VSC0053214,,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,"Cleistes divaricata",109144,"(L.) Ames",Cleistes,divaricata,,,,,,,,,,"R. Gay,Wayne R. Faircloth",,,1965,,,,,,,,1703,"field values redacted: eventDate, month, day, startDayOfYear",,,,,,,,,,"United States",Georgia,"Lowndes County",,,,,,,,,,,,,,,,,,,,,,,"2016-06-09 11:48:30",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:f94ab231-cf8a-42e4-a12b-df07bb7ef04a,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694216
4694217,VSC,CUCH1,,5bdbf757-6f68-4987-8a0e-16c263a79e67,PreservedSpecimen,04e84997-1036-4ff9-a4fa-65d5fe27a626,VSC0053217,,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,"Cleistes divaricata",109144,"(L.) Ames",Cleistes,divaricata,,,,,,,,,,"Wayne R. Faircloth",,,1967,,,,,,,,4426,"field values redacted: eventDate, month, day, startDayOfYear, locality, decimalLatitude, decimalLongitude, geodeticDatum, coordinateUncertaintyInMeters, georeferenceSources",,,,,,,,,,"United States",Georgia,"Turner County",,,,,,,,,,,,,,,,,,,,,,,"2016-06-09 11:48:30",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:04e84997-1036-4ff9-a4fa-65d5fe27a626,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694217
4694218,VSC,CUCH1,,5bdbf757-6f68-4987-8a0e-16c263a79e67,PreservedSpecimen,eea644af-64e8-42bd-a5fd-f043eb46d8bf,VSC0053219,,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,"Cleistes divaricata",109144,"(L.) Ames",Cleistes,divaricata,,,,,,,,,,"Gregory A. Thornton",,,1985,,,,,,,,22,"field values redacted: eventDate, month, day, startDayOfYear, locality, decimalLatitude, decimalLongitude, geodeticDatum, coordinateUncertaintyInMeters, georeferenceSources",,,,,,,,,,"United States",Georgia,"Ware County",,,,,,,,,,,,,,,,,,,,,,,"2016-06-09 11:48:30",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:eea644af-64e8-42bd-a5fd-f043eb46d8bf,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694218
4694219,VSC,CUCH1,,5bdbf757-6f68-4987-8a0e-16c263a79e67,PreservedSpecimen,8f3bc53b-ba7a-42d3-a59e-f8febc4d0db9,VSC0053218,,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,"Cleistes divaricata",109144,"(L.) Ames",Cleistes,divaricata,,,,,,,,,,"J. I. Walker, Jr.",,,1975,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, locality, decimalLatitude, decimalLongitude, geodeticDatum, coordinateUncertaintyInMeters, georeferenceSources",,,,,,,,,,"United States",Georgia,"Ware County",,,,,,,,,,,,,,,,,,,,,,,"2016-06-09 11:48:30",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:8f3bc53b-ba7a-42d3-a59e-f8febc4d0db9,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694219
4694220,VSC,CUCH1,,5bdbf757-6f68-4987-8a0e-16c263a79e67,PreservedSpecimen,37e81f0a-88bf-46ef-9a88-69a6ccec6246,VSC0053210,,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,"Cleistes divaricata",109144,"(L.) Ames",Cleistes,divaricata,,,,,,,,,,"Carol Robinson",,,1976,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, locality, decimalLatitude, decimalLongitude, geodeticDatum, coordinateUncertaintyInMeters, georeferenceSources",,,,,,,,,,"United States",Georgia,"Brantley County",,,,,,,,,,,,,,,,,,,,,,,"2016-06-09 11:48:30",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:37e81f0a-88bf-46ef-9a88-69a6ccec6246,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694220
4694221,VSC,CUCH1,,5bdbf757-6f68-4987-8a0e-16c263a79e67,PreservedSpecimen,ec9a3953-87ad-46c8-993a-10f2f6d8279b,VSC0053212,,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,"Cleistes divaricata",109144,"(L.) Ames",Cleistes,divaricata,,,,,,,,,,"Herbert Register",,,1972,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, locality, decimalLatitude, decimalLongitude, geodeticDatum, coordinateUncertaintyInMeters, georeferenceSources",,,,,,,,,,"United States",Georgia,"Clinch County",,,,,,,,,,,,,,,,,,,,,,,"2016-06-09 11:48:30",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:ec9a3953-87ad-46c8-993a-10f2f6d8279b,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694221
4694222,VSC,CUCH1,,5bdbf757-6f68-4987-8a0e-16c263a79e67,PreservedSpecimen,6fe6a56b-dab1-4f42-abc6-f86fb973a6d0,VSC0053216,,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,"Cleistes divaricata",109144,"(L.) Ames",Cleistes,divaricata,,,,,,,,,,"William T. Wheeler",,,1965,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear",,,,,,,,,,"United States",Georgia,"Tift County",,,,,,,,,,,,,,,,,,,,,,,"2016-06-09 11:48:30",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:6fe6a56b-dab1-4f42-abc6-f86fb973a6d0,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694222
4694223,MDKY,CUCH1,,5bdbf757-6f68-4987-8a0e-16c263a79e67,PreservedSpecimen,31567e97-4190-43bb-89b4-96ccd68ee76e,MDKY00006482,,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,"Cleistes divaricata",109144,"(L.) Ames",Cleistes,divaricata,,,,,,,,,,,,,,,,,,,,,,"field values redacted: geodeticDatum, georeferenceSources",,,,,,,,,,"United States",Kentucky,Rowan,,,,,,,,,,,,,,,,,,,,,en,MDKY,"2016-07-14 16:06:17",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:31567e97-4190-43bb-89b4-96ccd68ee76e,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694223
4694224,FUGR,CUCH1,,5bdbf757-6f68-4987-8a0e-16c263a79e67,PreservedSpecimen,f1820386-7246-46eb-a8ed-6c3e5c76ec1e,FUGR0003292,13255,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,"Cleistes divaricata",109144,"(L.) Ames",Cleistes,divaricata,,,,,,,,,,,,,,,,,,,,,,"field values redacted: locality, decimalLatitude, decimalLongitude, geodeticDatum, coordinateUncertaintyInMeters, georeferenceSources",,,,,,,,,,"United States",Georgia,Charlton,,,,,,,,,,,,,,,,,,,,,en,hbrowne,"2015-07-27 15:58:34",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:f1820386-7246-46eb-a8ed-6c3e5c76ec1e,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694224
4694225,FUGR,CUCH1,,5bdbf757-6f68-4987-8a0e-16c263a79e67,PreservedSpecimen,42982e30-8d66-47c5-a0d6-a8f39daf5119,FUGR0003291,13313,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,"Cleistes divaricata",109144,"(L.) Ames",Cleistes,divaricata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"United States",Georgia,Ware,,,,,,,,,,,,,,,,,,,,,en,hbrowne,"2015-07-27 15:58:34",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:42982e30-8d66-47c5-a0d6-a8f39daf5119,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694225
4694226,FUGR,CUCH1,,5bdbf757-6f68-4987-8a0e-16c263a79e67,PreservedSpecimen,05ac2fdc-19b7-46d8-80f7-608982b501fc,FUGR0003290,17727,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,"Cleistes divaricata",109144,"(L.) Ames",Cleistes,divaricata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"United States","South Carolina",Berkeley,,,,,,,,,,,,,,,,,,,,,en,hbrowne,"2015-07-27 15:58:34",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:05ac2fdc-19b7-46d8-80f7-608982b501fc,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694226
4694227,FUGR,CUCH1,,5bdbf757-6f68-4987-8a0e-16c263a79e67,PreservedSpecimen,9f5b2891-b4d2-448d-ab46-c71b51bafd45,FUGR0003289,11270,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,"Cleistes divaricata",109144,"(L.) Ames",Cleistes,divaricata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"United States","South Carolina",Berkeley,,,,,,,,,,,,,,,,,,,,,en,hbrowne,"2015-07-27 15:58:34",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:9f5b2891-b4d2-448d-ab46-c71b51bafd45,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694227
4694228,FUGR,CUCH1,,5bdbf757-6f68-4987-8a0e-16c263a79e67,PreservedSpecimen,398261d9-5847-4d89-9200-108a7327f6e0,FUGR0003288,1637,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,"Cleistes divaricata",109144,"(L.) Ames",Cleistes,divaricata,,,,,,,,,,,,,,,,,,,,,,"field values redacted: locality, decimalLatitude, decimalLongitude, geodeticDatum, coordinateUncertaintyInMeters, georeferenceSources",,,,,,,,,,"United States","South Carolina",Pickens,,,,,,,,,,,,,,,,,,,,,en,hbrowne,"2015-07-27 15:58:34",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:398261d9-5847-4d89-9200-108a7327f6e0,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694228
4694229,FUGR,CUCH1,,5bdbf757-6f68-4987-8a0e-16c263a79e67,PreservedSpecimen,105b7f23-d3f0-4f20-a289-d1ac2c67d518,FUGR0003287,11147,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,"Cleistes divaricata",109144,"(L.) Ames",Cleistes,divaricata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"United States","South Carolina",Oconee,,,,,,,,,,,,,,,,,,,,,en,hbrowne,"2015-07-27 15:58:34",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:105b7f23-d3f0-4f20-a289-d1ac2c67d518,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694229
4694230,IND,CUCH1,,5bdbf757-6f68-4987-8a0e-16c263a79e67,PreservedSpecimen,7a954d8f-6e31-4a15-956d-806ebbc7e183,IND-0012376,,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,"Cleistes divaricata",109144,"(L.) Ames",Cleistes,divaricata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"United States","South Carolina",,,,,,,,,,,,,,,,,,,,,,en,dphoward,"2016-03-14 09:51:33",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:7a954d8f-6e31-4a15-956d-806ebbc7e183,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694230
4694231,IND,CUCH1,,5bdbf757-6f68-4987-8a0e-16c263a79e67,PreservedSpecimen,345f8ee4-36f4-4523-8b17-622cb879fb09,IND-0012375,,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,"Cleistes divaricata",109144,"(L.) Ames",Cleistes,divaricata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"United States","North Carolina",,,,,,,,,,,,,,,,,,,,,,en,dphoward,"2016-03-14 09:51:33",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:345f8ee4-36f4-4523-8b17-622cb879fb09,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694231
4694232,IND,CUCH1,,5bdbf757-6f68-4987-8a0e-16c263a79e67,PreservedSpecimen,b4c85619-4691-4eff-9b22-e1a461083732,IND-0012374,,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,"Cleistes divaricata",109144,"(L.) Ames",Cleistes,divaricata,,,"Nomenclatural Adjustment","August 9, 2016",http://uncpress.unc.edu/books/T-766.html,"RAB 1968 - all orchid records.",,,,,,,,,,,,,,,,,,,,,,,,,,"United States",Mississippi,,,,,,,,,,,,,,,,,,,,,,en,dphoward,"2016-03-14 09:51:33",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:b4c85619-4691-4eff-9b22-e1a461083732,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694232
4694233,IND,CUCH1,,5bdbf757-6f68-4987-8a0e-16c263a79e67,PreservedSpecimen,40da085d-9f00-43cd-8c0d-eb7cce2f778c,IND-0012373,,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,"Cleistes divaricata",109144,"(L.) Ames",Cleistes,divaricata,,,"Nomenclatural Adjustment","August 9, 2016",http://uncpress.unc.edu/books/T-766.html,"RAB 1968 - all orchid records.",,,,,,,,,,,,,,,,,,,,,,,,,,"United States",Alabama,,,,,,,,,,,,,,,,,,,,,,en,dphoward,"2016-03-14 09:51:33",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:40da085d-9f00-43cd-8c0d-eb7cce2f778c,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694233
4694234,GEO,"General Collection",,5bdbf757-6f68-4987-8a0e-16c263a79e67,PreservedSpecimen,f588078e-6a5b-4c04-a180-210d4564666b,16244,GEO-GC-016244-0,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,"Cleistes divaricata",109144,"(L.) Ames",Cleistes,divaricata,,,,,,,,,,"G. W. McDowell",,,1947,,,,,,"Native to Southeastern United States",,406,"field values redacted: eventDate, month, day, startDayOfYear, locality, decimalLatitude, decimalLongitude, geodeticDatum, coordinateUncertaintyInMeters, georeferenceSources, habitat",,,,,,,,,,"United States of America","North Carolina","Henderson County",,,,,,,,,,,,,,,,,,,,,,,"2016-05-16 10:04:44",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:f588078e-6a5b-4c04-a180-210d4564666b,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694234
4694235,URV,CUCH1,,5bdbf757-6f68-4987-8a0e-16c263a79e67,PreservedSpecimen,c7c4f603-3838-4742-bb4a-207dead05cfb,URV022698,,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,"Cleistes divaricata",109144,"(L.) Ames",Cleistes,divaricata,,,,,,,,,,,,,,,,,,,,,,"field values redacted: locality, geodeticDatum, georeferenceSources",,,,,,,,,,"United States",Virginia,"Prince George",,,,,,,,,,,,,,,,,,,,,en,jhayden,"2016-06-21 15:54:59",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:c7c4f603-3838-4742-bb4a-207dead05cfb,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694235
4694236,URV,CUCH1,,5bdbf757-6f68-4987-8a0e-16c263a79e67,PreservedSpecimen,a12d77ee-8115-4f55-b236-317918558640,URV022697,,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,"Cleistes divaricata",109144,"(L.) Ames",Cleistes,divaricata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"United States",Virginia,"Prince George",,,,,,,,,,,,,,,,,,,,,en,jhayden,"2016-06-21 15:54:59",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:a12d77ee-8115-4f55-b236-317918558640,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694236
4694237,URV,CUCH1,,5bdbf757-6f68-4987-8a0e-16c263a79e67,PreservedSpecimen,4f23b11c-b79f-43a3-9da7-2647196f4ba2,URV022696,,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,"Cleistes divaricata",109144,"(L.) Ames",Cleistes,divaricata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"United States",Virginia,"Prince George",,,,,,,,,,,,,,,,,,,,,en,jhayden,"2016-06-21 15:54:59",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:4f23b11c-b79f-43a3-9da7-2647196f4ba2,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694237
4694238,USCS,CUCH1,,5bdbf757-6f68-4987-8a0e-16c263a79e67,PreservedSpecimen,2f101d5b-8784-4318-b0fc-bb8b1d4f7f68,0002324,,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,"Cleistes divaricata",109144,"(L.) Ames",Cleistes,divaricata,,,,,,,,,,,,,,,,,,,,,,"field values redacted: locality, decimalLatitude, decimalLongitude, geodeticDatum, coordinateUncertaintyInMeters, georeferenceSources",,,,,,,,,,"United States","South Carolina",Beaufort,,,,,,,,,,,,,,,,,,,,,en,"Melissa Lech","2016-07-13 11:42:47",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:2f101d5b-8784-4318-b0fc-bb8b1d4f7f68,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694238
4694239,CONV,CUCH1,,5bdbf757-6f68-4987-8a0e-16c263a79e67,PreservedSpecimen,ccc90eb9-7e05-48fc-b0e7-ca339a9110a1,CONV0006269,000357,Plantae,Magnoliophyta,,Asparagales,Orchidaceae,"Cleistes divaricata",109144,"(L.) Ames",Cleistes,divaricata,,,,,,,,,,,,,,,,,,,,,,"field values redacted: locality, decimalLatitude, decimalLongitude, geodeticDatum, coordinateUncertaintyInMeters, georeferenceSources",,,,,,,,,,"United States",Tennessee,Blount,,,,,,,,,,,,,,,,,,,,,en,CICarreno,"2016-06-28 14:55:29",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:ccc90eb9-7e05-48fc-b0e7-ca339a9110a1,http://hasbrouck.asu.edu/sandbox/collections/individual/index.php?occid=4694239
